,id,title,quantile,vote_average,duration,popularity,revenues,val_count,is_terror_comedia,Crimen,Animación,Fantasía
5730,445643,Reptisaurus,0,4.8,81,2.366,0,378,0,0,0,0
5731,391863,The Last House,0,4.6,91,1.408,0,307,1,0,0,0
5732,213224,Cannibal Diner,0,3.1,75,1.837,0,254,1,0,0,0
5733,49746,Lie Still,1,4.4,80,1.715,0,1068,1,0,0,0
5734,887187,The Lost Voyager,3,0.0,6,1.012,0,2571,0,0,0,0
5735,587506,Trance,3,0.0,83,1.012,0,2571,0,0,0,0
5736,416190,The Ouija Possession,3,4.0,95,1.41,0,2571,0,0,0,0
5737,323478,Foreclosure,3,0.0,86,1.257,0,2571,0,0,0,0
5738,322682,The Houses October Built,0,6.0,94,1.026,0,12,0,0,0,0
5739,27492,Satan Hates You,0,4.0,94,1.436,0,3,0,0,0,0
5740,996658,All Jacked Up and Full of Worms,3,4.6,72,1.942,0,2571,0,0,0,0
5741,765771,Game Camera,3,0.0,60,1.507,0,2571,0,0,0,0
5742,340639,Super Hell 2,0,0.0,65,1.011,0,59,0,0,0,0
5743,868757,The Last House on the Street,0,0.0,73,2.355,0,435,0,0,0,0
5744,319309,Family,0,6.9,58,2.355,0,65,0,0,0,0
5745,267794,Psycho Sleepover,0,3.0,86,1.334,0,12,0,0,0,0
5746,999386,The Hoot Owl,3,5.5,71,2.352,0,2571,0,0,0,0
5747,385926,O,0,5.5,29,1.067,0,16,1,0,0,1
5748,240222,The Ballad of Skinless Pete,3,5.6,80,2.352,0,2571,0,0,0,0
5749,27823,Pretty Bloody: The Women of Horror,0,7.6,60,1.494,0,67,0,0,0,0
5750,1044560,Bigfoot Kills: A True Crime Documentary,3,0.0,0,1.237,0,2571,0,0,0,0
5751,135249,Zombie Roadkill,0,7.2,30,1.935,0,312,0,0,0,0
5752,11629,La legión de los muertos,0,4.3,89,1.673,0,8,0,0,0,1
5753,922504,Blight,0,10.0,75,2.349,0,86,0,0,0,0
5754,297727,Curse of Pirate Death,0,5.5,82,1.374,0,162,0,0,0,0
5755,227071,Doom Room,1,7.3,92,1.405,0,1068,1,0,0,0
5756,175138,Evidence of a Haunting,3,3.6,81,1.964,54474,2571,0,0,0,0
5757,94583,The Gay Bed and Breakfast of Terror,0,3.5,110,2.203,0,312,0,0,0,0
5758,722722,A Deadly Legend,3,2.7,80,1.609,0,2571,0,0,0,0
5759,1101819,Adalynn,0,0.0,0,2.132,0,12,0,0,0,0
5760,338647,Naked Zombie Girl,1,4.8,28,1.056,0,1068,1,0,0,0
5761,112238,Frankenstein Day of the Beast,3,4.4,92,1.464,0,2571,0,0,0,0
5762,259543,The 13th Unit,0,3.7,79,1.425,0,101,1,0,0,0
5763,32527,SoulMaid,0,3.3,99,1.433,0,26,0,0,0,1
5764,54496,Descendant,3,6.3,86,1.003,0,2571,0,0,0,0
5765,203525,Beastly Boyz,0,2.7,74,2.337,0,307,1,0,0,0
5766,950088,LACED,3,0.0,90,2.06,0,2571,0,0,0,0
5767,40062,The Stink of Flesh,0,3.9,85,1.391,0,435,0,0,0,0
5768,930916,Zombae,0,2.7,92,1.634,0,312,0,0,0,0
5769,384075,Upsidedown Cross,0,0.0,97,1.005,0,86,0,0,0,0
5770,241047,House of Bad,0,3.3,96,0.998,0,307,1,0,0,0
5771,336010,The Chair,3,3.8,96,1.435,0,2571,0,0,0,0
5772,77336,Satanic Panic,3,2.3,80,1.681,0,2571,0,0,0,0
5773,912872,Bring On The Damned!,0,0.0,0,1.661,0,312,0,0,0,0
5774,20044,ハード・リベンジ、ミリー,0,4.8,44,0.997,0,41,1,0,0,0
5775,482249,The invoking 4,3,5.3,75,1.127,0,2571,0,0,0,0
5776,52326,Angst,3,3.1,102,1.64,0,2571,0,0,0,0
5777,747327,An Unquiet Grave,3,4.8,72,1.639,0,2571,0,0,0,0
5778,362388,Chicago Rot,0,3.6,100,2.154,0,37,0,0,0,0
5779,241528,Infinite Santa 8000,0,0.0,95,1.253,0,2,0,0,1,0
5780,505922,Bloody Slumber Party,0,0.0,80,2.321,0,307,1,0,0,0
5781,123351,Creepies,3,2.0,87,1.18,0,2571,0,0,0,0
5782,28741,I Can See You,1,4.6,97,1.861,0,1068,1,0,0,0
5783,71027,The Super,3,5.6,98,2.152,0,2571,0,0,0,0
5784,476542,Capture,3,4.0,85,1.285,0,2571,0,0,0,0
5785,30236,The Fear Chamber,1,3.1,80,2.24,0,1068,1,0,0,0
5786,138345,No One Can Hear You,1,4.6,92,1.619,0,1068,1,0,0,0
5787,112460,Voodoo en Londres,1,4.9,90,1.899,0,1068,1,0,0,0
5788,929947,Trail to Terror,3,5.3,96,1.413,0,2571,0,0,0,0
5789,828691,Killer Concept,0,4.0,81,2.304,0,307,1,0,0,0
5790,336598,The Ideal,0,4.3,96,0.992,0,16,1,0,0,1
5791,306285,Zombie Isle,3,5.2,80,2.314,0,2571,0,0,0,0
5792,293585,Race War: The Remake,0,0.0,0,1.251,0,435,0,0,0,0
5793,213466,The Giant Spider,0,6.2,71,2.314,0,110,0,0,0,0
5794,38330,Temerás a tu vecina,0,5.6,93,1.18,0,41,1,0,0,0
5795,27758,Near Death,0,1.0,95,0.992,0,15,1,0,0,1
5796,109399,Headhunter,1,4.8,90,2.299,0,1068,1,0,0,0
5797,46548,Header,3,5.2,89,1.43,0,2571,0,0,0,0
5798,445759,Tartarus,0,4.7,77,2.089,0,378,0,0,0,0
5799,233833,A Slice of Terror,0,4.5,118,1.429,0,435,0,0,0,0
5800,56035,Murder Loves Killers Too,1,4.0,80,1.43,0,1068,1,0,0,0
5801,1079158,Haunted Valley,3,5.0,93,2.31,0,2571,0,0,0,0
5802,964788,The Boneyard Match,0,8.0,23,1.073,0,55,0,0,0,0
5803,145210,Burlesque Massacre,3,2.3,82,2.309,0,2571,0,0,0,0
5804,108096,Slaughtered,3,2.9,79,2.21,0,2571,0,0,0,0
5805,27669,Dead & Rotting,3,5.0,72,1.398,0,2571,0,0,0,0
5806,899298,Undying,0,2.0,0,2.306,0,2,1,0,0,0
5807,808069,Watcher,1,6.0,14,1.301,0,1068,1,0,0,0
5808,637250,Savage Vengeance,3,0.0,0,2.252,0,2571,0,0,0,0
5809,293540,Run Like Hell,0,3.6,80,1.212,0,62,1,0,0,0
5810,223753,Saurian,0,1.0,90,0.988,0,22,0,0,0,0
5811,138355,Fetus,3,4.9,75,1.459,0,2571,0,0,0,0
5812,31255,The Maize: The Movie,3,3.2,100,1.328,0,2571,0,0,0,0
5813,685014,写真の女,0,6.2,89,1.446,0,3,1,0,0,0
5814,413324,Vampire Resurrection,3,3.2,77,1.338,0,2571,0,0,0,0
5815,75038,Holla,0,3.0,86,1.529,0,312,0,0,0,0
5816,90942,Ring of Curse,3,6.3,94,2.302,0,2571,0,0,0,0
5817,65141,Black Ice,0,2.2,110,1.209,0,4,0,0,0,1
5818,781326,Amityville in the Hood,3,1.5,70,2.3,0,2571,0,0,0,0
5819,835746,There's Something in the Shadows,3,3.5,92,1.833,0,2571,0,0,0,0
5820,662957,Texas Death Trippin',0,2.3,62,1.1,0,435,0,0,0,0
5821,465743,Don Cheadle Is Captain Planet,0,5.0,2,2.299,0,11,0,0,0,1
5822,701909,Vampire Burt's Serenade,0,7.4,76,2.163,0,13,0,0,0,0
5823,414710,Nosferatu.com,0,3.0,70,0.985,0,10,0,1,0,0
5824,141611,Two Front Teeth,0,4.3,85,1.428,0,312,0,0,0,0
5825,89281,Antfarm Dickhole,3,3.0,85,1.179,0,2571,0,0,0,0
5826,991294,The Goetia Diaries,3,0.0,93,2.296,0,2571,0,0,0,0
5827,762832,The Night They Knocked,1,5.4,80,1.406,0,1068,1,0,0,0
5828,488468,Within These Walls,3,5.8,95,1.901,0,2571,0,0,0,0
5829,95480,"Flesh, TX",3,2.0,92,1.588,0,2571,0,0,0,0
5830,115374,All Dark Places,1,4.1,85,1.929,0,1068,1,0,0,0
5831,944471,Underneath: An Anthology of Terror,3,0.0,75,2.292,0,2571,0,0,0,0
5832,447704,The Evangelist,0,3.6,77,1.773,0,307,1,0,0,0
5833,98119,Attack of the Giant Leeches,3,4.0,78,1.647,0,2571,0,0,0,0
5834,576611,Frankenstein In A Women's Prison,0,10.0,92,1.283,0,312,0,0,0,0
5835,780267,Blood Covered Chocolate,1,0.0,82,2.285,0,1068,1,0,0,0
5836,991173,He's Watching,3,6.0,95,2.283,0,2571,0,0,0,0
5837,846278,Amityville Cult,3,3.0,85,2.056,0,2571,0,0,0,0
5838,355579,Union Furnace,1,6.1,89,1.68,0,1068,1,0,0,0
5839,340018,Kick,0,2.4,76,1.37,0,153,1,0,0,0
5840,297455,Preston Castle,3,5.2,83,2.179,0,2571,0,0,0,0
5841,499951,The Theta Girl,0,5.8,98,1.123,0,12,0,0,0,0
5842,1101072,Your Last Summer,0,0.0,17,0.977,0,133,0,0,0,0
5843,999681,They Wait in the Dark,0,6.0,84,2.281,0,41,1,0,0,0
5844,968862,The Third Saturday in October,3,0.0,102,2.281,0,2571,0,0,0,0
5845,912734,Morbid Colors,3,4.0,105,1.558,0,2571,0,0,0,0
5846,802851,Charles,3,0.0,59,1.815,0,2571,0,0,0,0
5847,540375,The Barn,0,4.5,90,2.279,0,10,0,1,0,0
5848,36574,Dark Reprieve,0,2.6,0,1.616,0,11,1,0,0,0
5849,990982,Last the Night,0,5.7,87,2.278,0,307,1,0,0,0
5850,802917,Rounding,0,0.0,91,2.276,0,4,1,0,0,0
5851,669798,Before the Night Is Over,0,2.0,74,2.039,0,26,1,0,0,0
5852,461775,Il demone di Laplace,0,6.7,105,2.265,0,2,1,0,0,0
5853,1058736,Scream Therapy,0,0.0,0,1.648,0,435,0,0,0,0
5854,1045801,Church of Darkness,3,4.5,87,2.173,0,2571,0,0,0,0
5855,644710,10/31 Part 2,3,3.6,105,2.158,0,2571,0,0,0,0
5856,323710,SafeWord,1,2.5,79,2.274,0,1068,1,0,0,0
5857,312859,Bachelors Grove,3,7.0,0,2.274,0,2571,0,0,0,0
5858,260536,666: Kreepy Kerry,0,2.4,75,1.578,0,55,0,0,0,0
5859,342818,Volumes of Blood,0,4.0,96,2.058,0,312,0,0,0,0
5860,234993,7th Day,3,4.8,80,1.367,0,2571,0,0,0,0
5861,305615,Interior,1,5.2,82,1.578,0,1068,1,0,0,0
5862,274107,PMS Cop,3,3.5,92,1.867,0,2571,0,0,0,0
5863,651698,Zombie with a Shotgun,0,5.3,79,0.973,0,55,0,0,0,0
5864,101611,Left 4 Dead - The Movie,3,5.2,50,1.9,0,2571,0,0,0,0
5865,803142,The Haunting of Hythe House,3,10.0,84,2.05,0,2571,0,0,0,0
5866,548240,Here There Be Monsters,3,6.2,15,1.403,0,2571,0,0,0,0
5867,481361,A Haunting on Washington Avenue: The Temple Theatre,0,6.3,84,1.678,0,4,0,0,0,0
5868,46297,Awaken the Dead,3,2.2,102,1.645,0,2571,0,0,0,0
5869,1081494,The Sapphic Evil Within,3,0.0,2,1.308,0,2571,0,0,0,0
5870,942161,Baby Doll,3,6.0,80,1.318,0,2571,0,0,0,0
5871,43587,Uninvited,0,4.4,92,1.635,0,153,1,0,0,0
5872,370783,Crying Wolf,0,3.0,91,1.799,0,435,0,0,0,0
5873,30400,The Erotic Witch Project III: Witchbabe,0,4.4,75,1.394,0,63,0,0,0,1
5874,757838,The Darkness,3,3.0,95,1.798,0,2571,0,0,0,0
5875,551735,Terrortory 2,3,5.1,100,2.262,0,2571,0,0,0,0
5876,251124,Klown Kamp Massacre,3,5.5,84,1.865,0,2571,0,0,0,0
5877,353382,Pink Eye,3,3.0,100,1.084,0,2571,0,0,0,0
5878,309811,Shadows on the Wall,0,5.0,110,1.367,0,378,0,0,0,0
5879,876084,Feeders 3: The Final Meal,0,8.5,79,2.26,0,378,0,0,0,0
5880,466696,The Black Ghiandola,3,7.6,17,1.269,0,2571,0,0,0,0
5881,459929,Ghost Bride of Dracula,3,10.0,33,1.809,0,2571,0,0,0,0
5882,220720,Zombie eXs,0,5.4,100,1.175,0,435,0,0,0,0
5883,213499,All Cheerleaders Die,3,5.9,80,0.968,0,2571,0,0,0,0
5884,181921,Witch's Brew,0,4.0,87,2.085,0,312,0,0,0,0
5885,142709,The Last Vampire On Earth,0,2.8,80,1.615,0,20,0,0,0,0
5886,28930,Live Evil,3,3.0,97,1.364,0,2571,0,0,0,0
5887,979591,Blood in the Water,1,5.8,78,2.258,0,1068,1,0,0,0
5888,567418,Chickens Blood,0,0.0,90,1.253,0,435,0,0,0,0
5889,77594,Dead West,0,2.8,94,1.545,0,7,0,0,0,0
5890,181160,Death from Above,3,4.3,94,1.365,0,2571,0,0,0,0
5891,911860,Carnal Monsters,3,0.0,65,2.032,0,2571,0,0,0,0
5892,506400,The Lunatic'ler,3,0.0,88,1.248,0,2571,0,0,0,0
5893,1074531,Critters: Bounty Hunter,0,0.0,7,0.966,0,378,0,0,0,0
5894,664356,The Cannibal Killer: The Real Story of Jeffrey Dahmer,3,2.0,0,1.037,0,2571,0,0,0,0
5895,61239,Isle of the Damned,0,3.8,85,1.674,0,435,0,0,0,0
5896,56603,No Reason,1,3.3,74,1.354,0,1068,1,0,0,0
5897,262751,Night Of The Pumpkin,3,3.9,90,1.894,0,2571,0,0,0,0
5898,823662,The Demon's Waltz,3,6.5,116,1.576,0,2571,0,0,0,0
5899,344528,The Carnage Collection,0,7.2,84,1.647,0,435,0,0,0,0
5900,223004,Vivir entre fantasmas,3,3.9,85,2.25,0,2571,0,0,0,0
5901,173353,They Must Eat!,3,3.0,89,2.143,0,2571,0,0,0,0
5902,65955,Ankle Biters,3,1.0,81,1.112,0,2571,0,0,0,0
5903,73200,Attack of the Cockface Killer,0,4.4,83,1.362,0,312,0,0,0,0
5904,524582,Livescream,3,5.8,67,1.62,0,2571,0,0,0,0
5905,294289,Demon Resurrection,0,4.3,90,0.962,0,2,1,0,0,1
5906,331706,The Sins of Dracula,3,5.6,81,1.145,0,2571,0,0,0,0
5907,2104,Requiem,0,4.7,98,2.244,60700,62,1,0,0,0
5908,751497,Living Arrangements,0,10.0,95,1.052,0,6,0,0,0,0
5909,464329,7 de Eteria,3,5.6,95,1.207,0,2571,0,0,0,0
5910,513947,Marla Mae,3,4.0,92,1.369,0,2571,0,0,0,0
5911,267574,The Shining: Forwards and Backwards,3,2.0,144,1.803,0,2571,0,0,0,0
5912,171112,Deadly Detour,3,2.1,75,1.393,0,2571,0,0,0,0
5913,76164,Bong of the Dead,0,3.9,91,1.883,0,23,0,0,0,0
5914,626868,Lifeform,0,4.7,105,0.96,0,378,0,0,0,0
5915,446215,The Slayer,0,5.5,30,2.207,0,162,0,0,0,0
5916,432271,Devil's Night,3,5.0,80,1.866,0,2571,0,0,0,0
5917,1107589,Cut!,0,10.0,17,1.613,0,312,0,0,0,0
5918,808865,The Believer,3,4.0,91,2.237,0,2571,0,0,0,0
5919,343474,Dreadtime Stories,3,3.3,105,1.145,0,2571,0,0,0,0
5920,270630,Horror House,3,4.5,0,1.054,0,2571,0,0,0,0
5921,881349,Dogface: A Trap House Horror,3,3.0,75,1.833,0,2571,0,0,0,0
5922,367284,Sicilian Vampire,0,4.0,124,1.826,0,12,1,1,0,0
5923,1103127,Ex Oblivione,3,0.0,6,0.958,0,2571,0,0,0,0
5924,522547,Grindsploitation 4: Meltsploitation,3,7.0,146,1.308,0,2571,0,0,0,0
5925,33156,Blood on the Highway,0,4.2,88,1.291,0,435,0,0,0,0
5926,687496,The 4bidden Fables,0,6.2,92,1.644,0,3,1,0,0,1
5927,337073,Almost Mercy,3,6.0,84,1.344,0,2571,0,0,0,0
5928,255755,The Trouble with Barry,0,4.0,88,1.583,0,312,0,0,0,0
5929,138858,Dire Wolf,3,5.9,87,1.261,0,2571,0,0,0,0
5930,286371,Feed the Gods,0,3.7,84,2.229,0,13,1,0,0,0
5931,826843,Evil Everywhere,0,4.0,64,2.033,0,26,0,0,0,1
5932,749044,The World We Knew,0,7.8,81,1.129,0,48,1,1,0,0
5933,785734,The Pond,0,4.6,100,2.226,0,14,0,0,0,0
5934,560782,Furry Nights,1,3.3,72,1.835,0,1068,1,0,0,0
5935,481390,Dances with Werewolves,3,5.8,87,1.365,0,2571,0,0,0,0
5936,460290,Hager,0,7.5,78,2.225,0,12,0,0,0,0
5937,24907,Satan's Schoolgirls,0,3.0,68,1.329,0,11,1,0,0,0
5938,1107774,3 A.M.,3,0.0,4,1.18,0,2571,0,0,0,0
5939,837542,Room 9,3,1.0,0,1.547,0,2571,0,0,0,0
5940,675256,ClownDoll,3,4.8,92,1.319,0,2571,0,0,0,0
5941,431948,The Summoning,3,4.0,88,2.223,0,2571,0,0,0,0
5942,126938,Acts of Death,3,3.5,103,1.98,7,2571,0,0,0,0
5943,52226,See Jane Run,1,6.5,0,1.17,0,1068,1,0,0,0
5944,636229,Portal,1,4.3,76,1.962,0,1068,1,0,0,0
5945,778042,Slayed,3,5.0,73,1.069,0,2571,0,0,0,0
5946,636873,It Wants Blood!,0,7.0,103,1.56,0,435,0,0,0,0
5947,496569,From Hell to the Wild West,0,3.1,77,1.457,0,6,0,0,0,0
5948,474675,The 5th Kind,0,3.5,72,1.866,0,4,1,0,0,0
5949,393498,The Maiden,3,6.2,9,0.951,0,2571,0,0,0,0
5950,33275,Red Hook,0,3.3,85,1.82,0,5,1,0,0,0
5951,878958,Ouija Japan,0,2.0,78,0.95,0,48,0,0,0,0
5952,405790,Voodoo Rising,3,1.4,82,1.364,0,2571,0,0,0,0
5953,343664,Junk Bonds: The Return of Junkbucket,0,5.2,95,1.391,0,12,1,0,0,0
5954,155706,The Speak,3,3.5,83,1.85,0,2571,0,0,0,0
5955,65861,Death Hunter,3,2.3,91,2.08,0,2571,0,0,0,0
5956,29504,Demon Sex,0,5.0,87,1.358,0,110,0,0,0,0
5957,15282,The Hide,1,6.5,82,2.215,0,1068,1,0,0,0
5958,3206,Frankenstein vs. the Creature from Blood Cove,0,2.7,90,1.829,0,378,0,0,0,0
5959,543511,King of the Underground,0,7.5,111,1.8,0,15,0,0,0,0
5960,123389,Mr. Hush,3,3.2,85,1.82,0,2571,0,0,0,0
5961,514793,AS:VS Back in Business,0,10.0,96,1.582,0,435,0,0,0,0
5962,480937,A Haunting on Hamilton Street,0,6.0,78,2.11,0,4,0,0,0,0
5963,417707,The Laughing Mask,0,4.3,101,2.212,0,48,1,1,0,0
5964,642087,Crispy's Curse,3,0.0,105,1.745,0,2571,0,0,0,0
5965,362573,Invalid,3,5.5,72,1.803,0,2571,0,0,0,0
5966,319302,Right to Die,0,5.9,58,2.019,0,8,1,0,0,0
5967,685649,The Happening: A Day for Night,0,0.0,7,0.989,0,67,0,0,0,0
5968,277506,Invicta,0,2.0,76,1.579,0,312,0,0,0,0
5969,781849,Bloody Nun 2: The Curse,3,0.0,70,1.509,0,2571,0,0,0,0
5970,546473,The Girl in the Crawlspace,0,8.0,76,2.057,0,133,0,0,0,0
5971,338713,Worm,0,5.8,94,1.141,0,2,0,0,0,0
5972,58987,Lockout,3,2.8,91,1.608,0,2571,0,0,0,0
5973,131123,Guardian of the Realm,0,3.1,111,1.257,0,378,0,0,0,0
5974,82076,Molina's Ferozz,0,5.7,79,1.159,0,59,0,0,0,1
5975,585834,Silence & Darkness,0,5.5,81,1.057,0,41,1,0,0,0
5976,352458,Halloween Hell,3,3.0,87,1.86,0,2571,0,0,0,0
5977,167198,The Midnight Game,0,3.5,74,1.35,0,307,1,0,0,0
5978,41301,El secreto de mi novio,0,5.1,90,1.638,0,2,1,0,0,0
5979,690546,Simbi Xombies,0,7.0,98,1.31,0,26,0,0,0,1
5980,505826,Bigfoot Country,3,4.9,80,1.515,0,2571,0,0,0,0
5981,338598,Slay Belles,0,4.3,77,1.637,0,5,0,0,0,0
5982,691932,All Hallows' Eve Horror,3,4.7,74,1.333,0,2571,0,0,0,0
5983,649078,Fawn,0,3.0,75,1.03,0,86,0,0,0,0
5984,337568,Jack Attack,0,6.6,8,2.201,0,59,0,0,0,1
5985,115447,Hell Is Full,3,2.0,97,1.579,0,2571,0,0,0,0
5986,89410,The Fun Park,0,2.7,86,1.328,0,6,0,1,0,0
5987,832601,The Andy Baker Tape,0,6.3,70,1.992,0,4,1,0,0,0
5988,709567,Red Days,0,6.0,95,1.03,0,378,0,0,0,0
5989,488464,The Horror,1,7.8,0,1.114,0,1068,1,0,0,0
5990,153853,Halley,0,5.5,84,1.31,0,86,0,0,0,0
5991,656790,Sacren,3,5.7,83,1.809,0,2571,0,0,0,0
5992,453579,Evil Cult,0,8.0,88,1.016,0,12,0,0,0,0
5993,409365,Black Friday,0,0.0,81,1.743,0,3,1,0,0,0
5994,127843,En las afueras de la ciudad,0,4.2,93,1.498,0,18,1,0,0,0
5995,93513,Monsters in the Woods,3,2.4,83,1.698,0,2571,0,0,0,0
5996,842139,Crypto Legacy,0,6.0,71,1.094,0,62,1,0,0,0
5997,74019,Demon Under Glass,3,5.5,111,1.356,0,2571,0,0,0,0
5998,36857,Bacterium,0,3.2,79,0.941,0,16,1,0,0,0
5999,390213,Zombthology,3,3.8,100,0.94,0,2571,0,0,0,0
6000,323270,The Horror Network Vol. 1,3,5.2,97,1.291,0,2571,0,0,0,0
6001,56144,Razorteeth,3,3.7,75,2.076,0,2571,0,0,0,0
6002,271050,Gallery Of Fear,3,4.3,0,0.94,0,2571,0,0,0,0
6003,804706,Tarantella,0,5.3,5,1.215,0,7,0,0,0,0
6004,86627,Frost Bite,0,2.9,79,1.108,0,48,0,0,0,0
6005,50606,Ghosts Don't Exist,1,4.3,99,1.668,0,1068,1,0,0,0
6006,578546,Paranormal Farm 2 - Closer to The Truth,3,10.0,108,1.025,0,2571,0,0,0,0
6007,283217,Midnight Show,0,8.5,75,1.802,0,312,0,0,0,0
6008,151020,Slaughter Creek,0,2.8,94,1.889,0,86,0,0,0,0
6009,75537,Son of Sam,0,2.0,80,1.197,0,153,1,0,0,0
6010,1017328,There's Snow Escape!,3,5.0,80,2.188,0,2571,0,0,0,0
6011,374839,Tales of Dracula,3,8.7,75,2.188,0,2571,0,0,0,0
6012,944568,The Dark Web Tapes,3,0.0,80,2.187,0,2571,0,0,0,0
6013,499739,Carrie (Remake),0,6.0,21,2.187,0,67,0,0,0,0
6014,39279,AM1200,3,7.4,39,1.126,0,2571,0,0,0,0
6015,1078743,The Good People of Orphan Ridge,0,2.0,86,0.994,0,13,0,0,0,0
6016,992836,3 Demons,3,5.7,97,2.185,0,2571,0,0,0,0
6017,861332,Bitter Taste of Ginger,0,0.0,75,1.768,0,5,1,0,0,0
6018,600963,Nun's Deadly Confession,1,1.0,117,2.185,0,1068,1,0,0,0
6019,499714,Things 4,3,2.4,85,2.184,0,2571,0,0,0,0
6020,94265,The Summer of Massacre,3,2.4,98,1.697,0,2571,0,0,0,0
6021,896352,Adopted,0,6.0,72,1.55,0,86,0,0,0,0
6022,202244,Unaware,0,4.2,81,2.181,0,110,0,0,0,0
6023,400967,The Curse of Lizzie Borden,3,2.2,82,1.136,0,2571,0,0,0,0
6024,893032,The Covid Killer,0,1.0,83,1.328,0,48,1,1,0,0
6025,120211,Devil in My Ride,0,3.2,95,0.934,0,435,0,0,0,0
6026,201022,Asylum,0,3.2,93,2.097,0,435,0,0,0,0
6027,110792,Tell,1,6.1,33,1.766,0,1068,1,0,0,0
6028,879432,Landlocked,0,5.6,75,1.32,0,15,1,0,0,1
6029,734072,Slashening: The Final Beginning,0,2.0,80,1.294,0,13,1,0,0,0
6030,603476,Angel,1,5.5,0,1.303,0,1068,1,0,0,0
6031,1011215,Traum,1,0.0,6,0.932,0,1068,1,0,0,0
6032,405387,She Was So Pretty,3,5.7,76,1.829,0,2571,0,0,0,0
6033,271744,Goregasm,0,0.0,85,2.174,0,435,0,0,0,0
6034,235692,Cryptic Plasm,0,6.3,79,1.329,0,378,0,0,0,0
6035,803442,Who's With Me?,0,0.0,72,1.758,0,2,0,0,0,0
6036,149148,Dead Inside,3,3.8,79,1.506,0,2571,0,0,0,0
6037,392407,A Place in Hell,1,4.8,87,1.321,0,1068,1,0,0,0
6038,1027496,The Haunting of the Murder House,3,7.0,78,2.167,0,2571,0,0,0,0
6039,848866,Inner Earth Attacks A Love Story,0,0.0,69,1.51,0,435,0,0,0,0
6040,659223,The Butcher,3,6.0,75,1.087,0,2571,0,0,0,0
6041,574189,Foreseen,0,5.0,74,1.053,0,254,1,0,0,0
6042,443711,UK18,0,6.0,86,1.769,0,41,1,0,0,0
6043,404388,Show Yourself,0,3.3,79,1.579,0,133,0,0,0,0
6044,326126,Bad Exorcists,0,5.3,85,2.166,0,435,0,0,0,0
6045,29620,Blood Reaper,3,4.5,80,1.293,0,2571,0,0,0,0
6046,1077552,Wolf Garden,3,2.0,89,0.928,0,2571,0,0,0,0
6047,442292,Watch Me Die,3,2.7,87,0.928,0,2571,0,0,0,0
6048,74618,Blitzkrieg: Escape from Stalag 69,3,4.3,135,1.854,0,2571,0,0,0,0
6049,1036814,Induced,0,0.0,77,1.837,0,307,1,0,0,0
6050,945920,Six,0,7.6,12,2.162,0,110,0,0,0,0
6051,691212,The Changing of Ben Moore,3,4.0,90,1.047,0,2571,0,0,0,0
6052,553172,Anonymous Zombie,0,4.0,0,1.802,0,435,0,0,0,0
6053,294263,Bongo: Killer Clown,3,5.0,83,1.577,0,2571,0,0,0,0
6054,60827,Snuff: A Documentary About Killing on Camera,0,5.5,76,1.304,0,67,0,0,0,0
6055,76214,Vlog,3,3.8,97,2.16,0,2571,0,0,0,0
6056,764086,Masking Threshold,0,5.7,90,2.159,0,41,1,0,0,0
6057,71234,Greed,0,5.7,92,1.323,0,11,1,0,0,0
6058,275203,Locked in a Room,3,1.5,112,0.925,0,2571,0,0,0,0
6059,46365,An Erotic Vampire in Paris,0,2.8,79,1.352,0,20,0,0,0,0
6060,322433,Unknown Project,0,6.0,80,1.075,0,110,0,0,0,0
6061,86599,The Wild Man of the Navidad,0,4.3,86,1.563,0,14,0,0,0,0
6062,814084,Reap,3,4.5,0,1.059,0,2571,0,0,0,0
6063,287784,A Dark Place Inside,3,1.0,80,1.045,0,2571,0,0,0,0
6064,279588,Cool As Hell,0,2.3,100,1.825,0,435,0,0,0,0
6065,1105121,Guest 2,0,0.0,45,1.436,0,86,0,0,0,0
6066,761116,From the Dark,0,7.0,92,1.561,0,254,1,0,0,0
6067,601446,Something Crashed in the Woods,0,2.0,74,1.273,0,378,0,0,0,0
6068,106634,Zombie Dawn,0,4.4,83,1.224,0,5,0,0,0,0
6069,752968,Life's A Bitch and then One Kills You,0,7.0,89,1.774,0,435,0,0,0,0
6070,693474,The Jester: Chapter 2,0,8.0,11,0.968,0,162,0,0,0,0
6071,311085,Jekyll,3,2.3,95,0.922,0,2571,0,0,0,0
6072,94567,God of Vampires,0,2.3,144,1.323,56705,62,1,0,0,0
6073,1037671,The Forest Hills,3,0.0,0,1.477,0,2571,0,0,0,0
6074,856290,After She Died,0,8.3,101,2.149,0,254,1,0,0,0
6075,1050443,Forgotten,0,0.0,0,2.146,0,112,1,0,0,0
6076,899215,The Towel Man,0,0.0,68,1.254,0,307,1,0,0,0
6077,683891,Hollow Scream,0,2.0,72,1.52,0,378,0,0,0,0
6078,630055,Bigfoot Girl,0,6.0,69,1.523,0,67,0,0,0,0
6079,1099686,Pool Party,3,0.0,8,1.288,0,2571,0,0,0,0
6080,608502,The Lurker,0,2.3,74,1.833,0,254,1,0,0,0
6081,298968,Easter Sunday,3,3.3,95,1.075,0,2571,0,0,0,0
6082,100274,Comforting Skin,0,3.4,109,1.063,0,2,1,0,0,1
6083,521876,Dead List,3,4.6,80,1.229,0,2571,0,0,0,0
6084,776294,The House and The White String,3,4.0,45,1.031,0,2571,0,0,0,0
