,Unnamed: 0,id,adult,release_date,genre_ids,original_title,original_language,title,popularity,vote_count,vote_average,media_type,budget,duration,revenues,spoken_languagess,genre_list,is_terror_comedia,val_count,quantile,Música,Romance,Familia,Bélica,Película de TV,Aventura,Fantasía,Animación,Drama,Terror,Acción,Comedia,Historia,Western,Suspense,Crimen,Ciencia ficción,Misterio,Documental,reciente
55,55,360784,False,2015-09-15,53-27,Hidden,en,Hidden: Terror en Kingsville,122.404,778,6.9,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
56,56,764,False,1983-04-15,27,The Evil Dead,en,Posesión infernal,115.285,3313,7.3,movie,350000,85,29612367,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
57,57,982620,False,2022-08-26,9648-53-27,Maneater,en,Maneater,102.278,43,4.9,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '53', '27']",1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
58,58,928773,False,2022-06-23,27-53,Whisper,en,Susurro (Whisper),100.316,56,6.4,movie,20000,76,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59,59,762504,False,2022-07-22,27-9648-878,Nope,en,¡Nop!,104.562,2772,6.9,movie,68000000,130,170823080,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '878']",0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
60,60,375366,False,2017-02-24,18-27-53-878,The Girl with All the Gifts,en,Melanie. The Girl With All the Gifts,85.386,1768,6.5,movie,5005600,110,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['18', '27', '53', '878']",1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,6
61,61,811656,False,2022-05-13,27-9648-53,Monstrous,en,Monstrous,120.578,210,6.0,movie,0,89,138450,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
62,62,460458,False,2021-11-24,27-878-28,Resident Evil: Welcome to Raccoon City,en,Resident Evil: Bienvenidos a Raccoon City,116.611,2033,6.1,movie,40000000,107,38600612,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '28']",0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2
63,63,1024530,False,2022-10-10,27,Grimcutty,en,Grimcutty: Asesino implacable,102.337,277,5.3,movie,0,101,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64,64,807356,False,2022-06-03,9648-53-27,Watcher,en,El extraño,83.361,520,6.6,movie,0,96,2667033,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '53', '27']",1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
65,65,420634,False,2016-03-15,27-53,Terrifier,en,Terrifier,87.153,1489,6.6,movie,100000,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
66,66,929562,False,2022-01-28,27-53,In the Forest,en,Atrapados en el bosque,86.208,21,6.0,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
67,67,397243,False,2016-12-21,27-9648,The Autopsy of Jane Doe,en,La autopsia de Jane Doe,76.883,3647,6.7,movie,0,86,5972942,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
68,68,259693,False,2016-06-10,27-53,The Conjuring 2,en,Expediente Warren: El caso Enfield,89.857,7468,7.3,movie,40000000,134,321834351,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
69,69,838484,False,2022-04-15,27-53-878,Choose or Die,en,Elige o muere,92.541,607,5.4,movie,0,85,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '878']",1,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
70,70,928015,False,2022-01-28,27-14-53,Dracula: The Original Living Vampire,en,Drácula Aun Esta Vivo,80.628,73,5.4,movie,0,86,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14', '53']",1,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
71,71,4232,False,1996-12-20,80-27-9648,Scream,en,Scream (Vigila quién llama),84.757,5785,7.4,movie,15000000,112,173046663,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['80', '27', '9648']",0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,27
72,72,899294,False,2022-06-03,53-27-80,Frank and Penelope,en,Frank y Penelope Hasta que la Muerte nos Separe,85.581,79,7.7,movie,0,112,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27', '80']",1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
73,73,474350,False,2019-09-06,27-14,It Chapter Two,en,It: Capítulo 2,84.639,7646,6.9,movie,79000000,169,473122525,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '14']",0,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
74,74,846778,False,2022-09-09,27-878,Margaux,en,Margaux,80.971,77,6.8,movie,0,105,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
75,75,616820,False,2022-10-14,27-53,Halloween Ends,en,Halloween: El final,84.234,1247,6.3,movie,20000000,111,104186860,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76,76,755566,False,2022-08-10,28-14-27-35,Day Shift,en,Turno de día,76.588,1536,6.9,movie,0,113,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '14', '27', '35']",0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
77,77,985335,False,2022-11-04,53-27,Girl at the Window,en,La chica de la ventana,82.313,41,6.5,movie,0,84,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
78,78,72190,False,2013-06-21,28-18-27-878-53,World War Z,en,Guerra Mundial Z,78.947,13978,6.8,movie,200000000,116,531865000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '18', '27', '878', '53']",1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,10
79,79,632357,False,2021-04-02,27-9648,The Unholy,en,Ruega por nosotros,74.202,1848,6.7,movie,10000000,99,30833138,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
80,80,9552,False,1973-12-26,27,The Exorcist,en,El exorcista,81.416,6918,7.7,movie,15000000,122,441405644,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50
81,81,639721,False,2021-10-01,16-12-35-10751-14-27,The Addams Family 2,en,La familia Addams 2: La gran escapada,85.203,1084,7.1,movie,0,93,119815153,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '12', '35', '10751', '14', '27']",0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2
82,82,439079,False,2018-09-07,27-9648-53,The Nun,en,La Monja,77.38,5689,5.8,movie,22000000,96,365582797,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5
83,83,477462,False,2022-05-06,27-9648,The Twin,en,Gemelo siniestro,72.38,148,6.0,movie,2620000,109,492000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
84,84,396535,False,2016-07-22,27-53-12-28,부산행,ko,Train to Busan,69.003,6322,7.8,movie,8500000,118,87547518,"{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}","['27', '53', '12', '28']",1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,7
85,85,531219,False,2020-10-22,12-14-35-10751-27,Roald Dahl's The Witches,en,Las brujas (de Roald Dahl),73.473,2479,6.4,movie,0,106,29303571,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['12', '14', '35', '10751', '27']",0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3
86,86,602223,False,2021-07-02,27-28-53,The Forever Purge,en,La purga infinita,68.06,2074,7.1,movie,18000000,103,76994245,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '53']",1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
87,87,157544,False,2015-07-24,53-27,The Vatican Tapes,en,Exorcismo en el Vaticano,70.001,670,5.3,movie,13000000,91,1784763,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8
88,88,561,False,2005-02-18,14-28-27,Constantine,en,Constantine,83.684,6236,7.0,movie,100000000,121,230884728,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '28', '27']",0,6,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,18
89,89,765,False,1987-03-13,27-35-14,Evil Dead II,en,Terroríficamente muertos,70.148,2592,7.6,movie,3500000,84,10900000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '35', '14']",0,14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,36
90,90,893370,False,2022-04-21,27,Virus: 32,es,Virus: 32,74.768,205,6.9,movie,0,90,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91,91,482373,False,2021-08-13,53-27,Don't Breathe 2,en,No respires 2,65.874,2056,7.2,movie,10000000,98,53785551,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
92,92,447332,False,2018-04-06,27-18-878,A Quiet Place,en,Un lugar tranquilo,70.491,12647,7.4,movie,17000000,91,341000000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '878']",0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5
93,93,1063422,False,2023-02-22,53-9648-18-27,The Strays,en,Los extraños,72.144,231,5.5,movie,0,100,0,"{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}","['53', '9648', '18', '27']",1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
94,94,23823,False,2009-10-20,27-53,Wrong Turn 3: Left for Dead,en,Camino sangriento 3,62.801,971,5.6,movie,3000000,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14
95,95,381288,False,2016-11-15,27-53,Split,en,Múltiple,66.469,15906,7.3,movie,9000000,117,278454358,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7
96,96,75624,False,2019-09-04,53-16-28-35-27-9648,劇場版 NARUTO -ナルト- ブラッド・プリズン,ja,Naruto Shippuden 5: Prisión de Sangre,74.5,492,7.3,movie,0,108,9100000,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['53', '16', '28', '35', '27', '9648']",1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,4
97,97,913290,False,2022-09-09,27-9648-53,Barbarian,en,Barbarian,54.519,1399,6.9,movie,4500000,103,45352337,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
98,98,803114,False,2022-01-28,53-27,The Requin,en,Pánico a la deriva,79.573,286,5.0,movie,8500000,89,130493,"{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
99,99,883083,False,2022-04-01,27-18,You Won't Be Alone,mk,No estarás sola,69.882,203,6.6,movie,0,109,125000,"{'english_name': 'Macedonian', 'iso_639_1': 'mk', 'name': ''}","['27', '18']",0,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
100,100,521029,False,2019-06-26,27-9648-53,Annabelle Comes Home,en,Annabelle: Vuelve a casa,67.863,3035,6.4,movie,30000000,106,231252591,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4
101,101,13186,False,2007-10-08,27-53,Wrong Turn 2: Dead End,en,Km. 666 II: Camino sangriento,63.724,1159,6.0,movie,4000000,96,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16
102,102,480414,False,2019-04-19,27-9648-53,The Curse of La Llorona,en,La Llorona,63.917,2126,5.7,movie,9000000,93,122033739,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4
103,103,22894,False,2010-01-22,27-28-14,Legion,en,Legión,56.253,2309,5.8,movie,26000000,100,67918658,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '14']",0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,13
104,104,41446,False,2011-04-15,27-9648,Scream 4,en,Scream 4,68.791,3071,6.4,movie,40000000,111,97231420,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12
105,105,125509,False,2012-10-23,27-53,Wrong Turn 5: Bloodlines,en,Camino sangriento 5: Linaje caníbal,59.063,796,5.4,movie,3000000,91,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11
106,106,791348,False,2022-05-03,16-28-12-27,Constantine: The House of Mystery,en,Constantine: La Casa de los secretos,61.067,114,7.0,movie,0,27,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['16', '28', '12', '27']",0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
107,107,630586,False,2021-02-23,27-53,Wrong Turn,en,Wrong Turn. Sendero al infierno,65.523,892,6.0,movie,0,110,3777969,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
108,108,72331,False,2012-06-22,28-14-27,Abraham Lincoln: Vampire Hunter,en,Abraham Lincoln: cazador de vampiros,67.795,2977,5.7,movie,69000000,105,116471580,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '14', '27']",0,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,11
109,109,969160,False,2022-12-06,27-53,Deinfluencer,en,Deinfluencer,63.399,13,4.5,movie,0,120,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
110,110,396422,False,2017-08-11,27-9648-53,Annabelle: Creation,en,Annabelle: Creation,56.167,5084,6.6,movie,15000000,110,306515884,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648', '53']",1,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6
111,111,345940,False,2018-08-10,28-878-27,The Meg,en,Megalodón,70.698,6353,6.2,movie,150000000,113,530517320,"{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}","['28', '878', '27']",0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5
112,112,723072,False,2020-07-30,27-53-9648,Host,en,Ten cuidado a quién llamas,52.337,698,6.5,movie,0,57,26745,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '9648']",1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3
113,113,522444,False,2020-08-07,27-28-12,Black Water: Abyss,en,Abismo,62.07,377,5.2,movie,0,98,1117982,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '12']",0,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
114,114,632727,False,2022-02-18,27-53,Texas Chainsaw Massacre,en,La matanza de Texas,54.825,1125,5.2,movie,20000000,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
115,115,280002,False,2014-09-05,53-27,The Remaining,en,El día del juicio final,60.446,325,6.0,movie,0,88,1169603,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '27']",1,307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
116,116,968051,False,2023-09-08,27-9648,The Nun 2,en,La Monja 2,63.535,0,0.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '9648']",0,162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
117,117,126889,False,2017-05-19,878-27-9648,Alien: Covenant,en,Alien: Covenant,63.543,7573,6.1,movie,97000000,122,240891763,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27', '9648']",0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6
118,118,631843,False,2021-07-23,53-9648-27,Old,en,Tiempo,66.08,3530,6.4,movie,18000000,108,90146510,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['53', '9648', '27']",1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
119,119,780609,False,2022-05-20,27-53-14,Men,en,Men,57.999,697,6.3,movie,0,100,7168717,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53', '14']",1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
120,120,184345,False,2014-04-18,35-27,A Haunted House 2,en,Paranormal Movie 2,57.754,1207,6.1,movie,4000000,87,25343661,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9
121,121,667216,False,2023-01-27,27-878-53,Infinity Pool,en,Infinity Pool,51.591,211,6.4,movie,4500000,118,5078400,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878', '53']",1,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
122,122,238636,False,2014-07-18,27-53,The Purge: Anarchy,en,Anarchy: La noche de las bestias,53.584,5883,6.7,movie,9000000,104,111928365,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9
123,123,614479,False,2023-07-07,27-53,Insidious: The Red Door,en,Insidious: La puerta roja,62.63,0,0.0,movie,0,0,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
124,124,894205,False,2022-09-25,28-14-27-10770,Werewolf by Night,en,La maldición del hombre lobo,52.886,887,7.1,movie,0,55,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '14', '27', '10770']",0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
125,125,928391,False,2022-09-13,27,The Red Book Ritual,en,The Red Book Ritual,48.214,20,5.6,movie,0,83,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
126,126,844396,False,2022-11-11,878-27,The Friendship Game,en,The Friendship Game,58.374,36,5.3,movie,0,87,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['878', '27']",0,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
127,127,442249,False,2018-07-04,27-28-53,The First Purge,en,La primera purga: La noche de las bestias,56.235,3542,6.0,movie,13000000,97,137056262,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '28', '53']",1,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
128,128,60304,False,2013-01-25,14-27-28,Hansel & Gretel: Witch Hunters,en,Hansel y Gretel: Cazadores de brujas,54.179,6181,6.0,movie,50000000,88,226349749,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['14', '27', '28']",0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,10
129,129,9902,False,2003-05-30,27-53,Wrong Turn,en,Km. 666 (Desvío al infierno),50.693,2285,6.3,movie,12600000,84,28650575,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,20
130,130,71672,False,2011-10-17,27-53,Wrong Turn 4: Bloody Beginnings,en,Camino sangriento 4: El origen,55.842,925,5.7,movie,3000000,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12
131,131,9532,False,2000-03-17,27,Final Destination,en,Destino final,57.459,4850,6.6,movie,23000000,98,112880294,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23
132,132,484907,False,2022-05-13,27-18-9648,Homebound,en,La Madrastra,47.376,19,4.3,movie,0,71,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '18', '9648']",0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
133,133,340382,False,2015-09-30,27-878-28-14,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,ja,Ataque de los Titanes 2: El fin del mundo,53.699,267,6.0,movie,0,87,0,"{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}","['27', '878', '28', '14']",0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,8
134,134,250546,False,2014-10-03,27,Annabelle,en,Annabelle,46.698,5563,5.7,movie,6500000,99,257047661,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
135,135,811061,False,2022-03-25,27-53,So Cold the River,en,Un Rio Muy Frio,45.523,36,5.6,movie,0,93,0,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
136,136,610253,False,2021-10-15,27-53,Halloween Kills,en,Halloween Kills,47.49,2229,6.6,movie,20000000,105,131647155,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
137,137,419430,False,2017-02-24,9648-53-27,Get Out,en,Déjame salir,43.353,15519,7.6,movie,4500000,104,255407969,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['9648', '53', '27']",1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6
138,138,348,False,1979-05-25,27-878,Alien,en,"Alien, el octavo pasajero",57.98,12691,8.1,movie,11000000,117,104931801,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '878']",0,378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,44
139,139,139038,False,2013-01-11,35-27,A Haunted House,en,Paranormal Movie,52.179,1625,5.8,movie,2500000,86,60141683,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['35', '27']",0,435,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
140,140,49018,False,2011-04-01,27-53,Insidious,en,Insidious,68.215,5963,6.9,movie,1500000,103,97009150,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['27', '53']",1,1068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12
141,141,672582,False,2021-11-05,27,The Deep House,en,La casa de las profundidades,51.176,799,6.2,movie,0,85,1900000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
142,142,960875,False,2022-10-24,27,Jaula,es,Jaula,53.564,225,6.4,movie,0,106,0,"{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}",['27'],0,2571,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
143,143,503736,False,2021-05-14,28-80-27-53,Army of the Dead,en,Ejército de los muertos,59.765,3483,6.3,movie,0,148,780000,"{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}","['28', '80', '27', '53']",1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2
